"name","cloudplatform","nooflabs","lastprovisiondate","category","createdon","comments"
azure.csp.lab.Windows2019.VirtualBox.Splunk,MICROSOFT_CSP,29,2022-09-07 18:08:17.678 +0530,RESOURCE_PROVISIONING,2022-09-03 09:52:19.538 +0530,Provisioned
azure.csp.lab.Windows2019.VirtualBox.Teradata,MICROSOFT_CSP,2,2022-06-08 13:22:43.821 +0530,RESOURCE_PROVISIONING,2022-06-08 09:50:50.535 +0530,Provisioned
azure.csp.lab.Windows2019.VisualStudio.NET,MICROSOFT_CSP,2,2022-12-12 20:31:06.733 +0530,RESOURCE_PROVISIONING,2022-03-15 16:20:35.125 +0530,Provisioned
azure.csp.lab.Windows2019.VS.MySQL,MICROSOFT_CSP,109,2022-08-18 07:31:01.698 +0530,RESOURCE_PROVISIONING,2022-03-30 14:18:23.219 +0530,Provisioned
azure.csp.lab.Windows2022,MICROSOFT_CSP,2,2022-09-26 11:35:06.841 +0530,RESOURCE_PROVISIONING,2022-08-25 18:01:29.501 +0530,Provisioned
azure.csp.lab.Windows.WSL,MICROSOFT_CSP,2,2022-11-29 09:15:49.038 +0530,RESOURCE_PROVISIONING,2022-11-28 16:12:39.554 +0530,Provisioned
azure.csp.lab.wipro.Centos7.Desktop.Oracle,MICROSOFT_CSP,2,2022-06-10 11:12:05.969 +0530,RESOURCE_PROVISIONING,2022-06-10 11:07:29.064 +0530,Provisioned
azure.csp.lab.wipro.Centos7.OracleDB,MICROSOFT_CSP,51,2023-01-02 16:39:56.167 +0530,RESOURCE_PROVISIONING,2022-06-10 11:27:23.968 +0530,Provisioned
azure.csp.lab.Wipro.Ubuntu18.AndroidStudio,MICROSOFT_CSP,4,2022-01-21 16:51:53.335 +0530,RESOURCE_PROVISIONING,2021-12-15 20:05:54.719 +0530,Provisioned
azure.csp.lab.wipro.Ubuntu20.Android,MICROSOFT_CSP,8,2022-12-29 13:05:24.798 +0530,RESOURCE_PROVISIONING,2022-04-26 14:13:41.961 +0530,Provisioned
azure.csp.lab.wipro.Ubuntu20.Desktop,MICROSOFT_CSP,7,2022-02-08 19:06:44.419 +0530,RESOURCE_PROVISIONING,2022-02-02 18:42:02.600 +0530,Provisioned
azure.csp.lab.wipro.Ubuntu20.Microservices,MICROSOFT_CSP,5,2022-03-02 17:07:45.094 +0530,RESOURCE_PROVISIONING,2022-02-02 18:42:09.556 +0530,Provisioned
azure.csp.lab.wipro.Ubuntu.Virtualbox.VeritasInfoscale,MICROSOFT_CSP,22,2022-10-26 07:59:16.601 +0530,RESOURCE_PROVISIONING,2022-03-07 12:42:40.680 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.Dotnet,MICROSOFT_CSP,395,2023-01-31 15:01:19.293 +0530,RESOURCE_PROVISIONING,2022-01-21 12:25:39.080 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.HyperV,MICROSOFT_CSP,218,2022-10-07 07:27:39.053 +0530,RESOURCE_PROVISIONING,2021-11-19 15:33:02.832 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.HyperV.Trial,MICROSOFT_CSP,7,2022-09-19 16:48:13.711 +0530,RESOURCE_PROVISIONING,2022-08-22 12:55:40.266 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.IICS,MICROSOFT_CSP,7,2023-01-30 14:44:43.666 +0530,RESOURCE_PROVISIONING,2022-05-02 13:12:08.793 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.IRForensics,MICROSOFT_CSP,5,2023-01-17 15:23:59.347 +0530,RESOURCE_PROVISIONING,2022-11-10 15:29:30.499 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.IRMalware,MICROSOFT_CSP,4,2023-01-17 15:29:39.510 +0530,RESOURCE_PROVISIONING,2022-11-10 16:31:09.802 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.MSSQL,MICROSOFT_CSP,24,2022-10-30 23:15:33.943 +0530,RESOURCE_PROVISIONING,2022-06-10 12:37:22.873 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.NetworkL3,MICROSOFT_CSP,390,2023-01-23 18:16:45.955 +0530,RESOURCE_PROVISIONING,2021-11-28 17:33:43.283 +0530,Provisioned
azure.csp.lab.wipro.Windows2019.SCCM,MICROSOFT_CSP,4,2022-04-06 14:16:49.751 +0530,RESOURCE_PROVISIONING,2022-04-05 17:56:17.456 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.VPro,MICROSOFT_CSP,28,2022-03-18 16:32:28.027 +0530,RESOURCE_PROVISIONING,2022-02-14 16:56:53.698 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.VS19,MICROSOFT_CSP,378,2022-10-17 09:14:41.260 +0530,RESOURCE_PROVISIONING,2021-12-16 16:13:29.012 +0530,Provisioned
azure.csp.lab.Wipro.Windows2019.WintelL2,MICROSOFT_CSP,19,2022-09-09 07:45:09.687 +0530,RESOURCE_PROVISIONING,2021-11-28 19:22:33.959 +0530,Provisioned
azure.csp.stackroute.Windows2019.GPS,MICROSOFT_CSP,8,2022-08-16 12:25:14.861 +0530,RESOURCE_PROVISIONING,2022-08-09 14:37:46.371 +0530,Provisioned
azure.lab.cognexia.Rockylinux.KVM,MICROSOFT_CSP,13,2022-03-04 17:32:50.766 +0530,RESOURCE_PROVISIONING,2022-03-02 18:08:08.434 +0530,Provisioned
azure.lab.eduramp.Ubuntu20.CloudSecurity,MICROSOFT_CSP,21,2022-03-13 21:21:56.179 +0530,RESOURCE_PROVISIONING,2022-03-13 19:38:05.765 +0530,Provisioned
azure.lab.stackroute.Centos7.Desktop,MICROSOFT_EA,9,2022-05-28 13:14:02.962 +0530,RESOURCE_PROVISIONING,2022-04-17 18:40:37.065 +0530,Provisioned
azure.lab.stackroute.Windows2019.Anaconda,MICROSOFT_EA,41,2023-01-09 19:11:33.952 +0530,RESOURCE_PROVISIONING,2022-08-13 14:53:10.866 +0530,Provisioned
azure.lab.stackroute.Windows2019.DotNetFSD,MICROSOFT_EA,1658,2023-01-30 17:05:20.166 +0530,RESOURCE_PROVISIONING,2022-02-24 08:24:16.792 +0530,Provisioned
azure.lab.stackroute.Windows2019.NetworkLab,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2023-01-05 16:02:25.656 +0530,Never Requested For Proviosion
azure.lab.stackroute.Windows2019.Tableau.Zensar,MICROSOFT_EA,133,2023-01-11 15:17:17.362 +0530,RESOURCE_PROVISIONING,2022-04-11 14:22:35.351 +0530,Provisioned
azure.lab.techm.Windows2019.Migration,MICROSOFT_CSP,1,2022-03-07 16:39:06.943 +0530,RESOURCE_PROVISIONING,2022-03-07 16:38:00.059 +0530,Provisioned
equinix.metal.importAccountEndUser,EQUINIX_METAL,2,2022-01-05 19:26:56.253 +0530,IMPORT_USER_ACCOUNT,2022-01-05 19:18:37.606 +0530,Provisioned
equinix.metal.lab.Windows.VMware.Player,EQUINIX_METAL,5,2022-01-06 11:33:16.876 +0530,RESOURCE_PROVISIONING,2022-01-05 15:04:20.250 +0530,Provisioned
equinix.metal.lab.Windows.VMware.Workstation,EQUINIX_METAL,,,RESOURCE_PROVISIONING,2022-08-03 17:18:49.997 +0530,Never Requested For Proviosion
gcp.importAccountProvider,GCP,,,IMPORT_USER_ACCOUNT,2020-02-18 03:36:31.048 +0530,Never Requested For Proviosion
gcp.lab.CentOS,GCP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:17.021 +0530,Never Requested For Proviosion
gcp.organization.account,GCP,38173,2023-02-02 14:22:15.794 +0530,ACCOUNT_PROVISIONING,2019-04-05 10:50:52.475 +0530,Provisioned
hadoop.cloudera.BDH.Jupyter.UserAccount,CDH,8,2022-09-06 22:37:48.956 +0530,ACCOUNT_PROVISIONING,2020-06-25 19:16:25.875 +0530,Provisioned
hadoop.cloudera.BDH.UserAccount,CDH,1054,2021-04-20 09:31:02.693 +0530,ACCOUNT_PROVISIONING,2018-07-11 17:58:28.840 +0530,Provisioned
hadoop.cloudera.edureka.UserAccount.CDH,CDH,2025,2023-02-02 07:49:32.052 +0530,ACCOUNT_PROVISIONING,2021-05-23 17:43:57.096 +0530,Provisioned
hadoop.cloudera.greatlearning.UserAccount.CDH,CDH,153,2023-02-02 13:36:51.365 +0530,ACCOUNT_PROVISIONING,2021-12-28 14:47:12.829 +0530,Provisioned
hadoop.cloudera.ImportCluster,CDH,176,2023-01-28 15:11:44.217 +0530,IMPORT_USER_ACCOUNT,2018-04-08 16:14:07.381 +0530,Provisioned
hadoop.cloudera.ineuron.UserAccount.CDH,CDH,3,2022-09-08 00:49:13.502 +0530,ACCOUNT_PROVISIONING,2022-09-07 13:42:53.780 +0530,Provisioned
hadoop.cloudera.manipal.UserAccount,CDH,5,2020-10-14 16:30:33.602 +0530,ACCOUNT_PROVISIONING,2018-07-05 16:26:42.463 +0530,Provisioned
hadoop.cloudera.sl.UserAccount,CDH,8933,2021-07-16 15:42:29.522 +0530,ACCOUNT_PROVISIONING,2018-04-23 14:32:36.224 +0530,Provisioned
hadoop.cloudera.stackroute.UserAccount,CDH,552,2022-11-30 17:18:40.758 +0530,ACCOUNT_PROVISIONING,2021-07-17 07:03:20.713 +0530,Provisioned
hadoop.cloudera.UserAccount,CDH,46,2023-01-09 17:52:36.845 +0530,ACCOUNT_PROVISIONING,2018-04-08 16:13:55.428 +0530,Provisioned
hadoop.cloudera.UserAccount.CDH,CDH,4008,2023-02-02 13:39:50.258 +0530,ACCOUNT_PROVISIONING,2019-09-03 15:38:02.434 +0530,Provisioned
manual.deployment.provision,AMAZON,839,2023-01-27 17:00:39.875 +0530,RESOURCE_PROVISIONING,2019-04-08 08:56:43.733 +0530,Provisioned
manual.lab.pool.Account,AMAZON,31,2022-07-07 16:07:16.988 +0530,ACCOUNT_PROVISIONING,2021-05-11 00:03:54.129 +0530,Provisioned
ms.azure.arm.Ansys,MICROSOFT_EA,4,2017-12-20 09:07:17.918 +0530,RESOURCE_PROVISIONING,2017-12-19 12:18:21.979 +0530,Provisioned
ms.azure.arm.Aptech.Kubernetes,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:18.382 +0530,Never Requested For Proviosion
ms.azure.arm.Aptech.OpenSource,MICROSOFT_EA,12,2018-03-05 11:09:24.909 +0530,RESOURCE_PROVISIONING,2018-02-19 15:00:21.641 +0530,Provisioned
ms.azure.arm.Aptech.SmartJava,MICROSOFT_EA,5,2018-02-28 11:55:15.590 +0530,RESOURCE_PROVISIONING,2018-01-28 22:39:30.927 +0530,Provisioned
ms.azure.arm.Aptech.SmartNet,MICROSOFT_EA,6,2018-02-27 12:53:20.847 +0530,RESOURCE_PROVISIONING,2018-01-28 22:39:43.444 +0530,Provisioned
ms.azure.arm.Aptech.Swarm,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:17.067 +0530,Never Requested For Proviosion
ms.azure.arm.Aptech.UbuntuDocker,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:18.394 +0530,Never Requested For Proviosion
ms.azure.arm.Barracuda,MICROSOFT_EA,3,2018-06-04 00:13:38.945 +0530,RESOURCE_PROVISIONING,2018-06-01 11:30:18.263 +0530,Provisioned
ms.azure.arm.CreateVMFromUserImage,MICROSOFT_EA,110,2017-11-27 17:01:39.384 +0530,RESOURCE_PROVISIONING,2017-05-16 17:38:42.182 +0530,Provisioned
ms.azure.arm.Eduramp.QlikView,MICROSOFT_EA,25,2019-08-04 21:22:42.172 +0530,RESOURCE_PROVISIONING,2018-07-19 17:17:07.867 +0530,Provisioned
ms.azure.arm.ExchangeServer,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:18.450 +0530,Never Requested For Proviosion
ms.azure.arm.Hadoop,MICROSOFT_EA,206,2019-01-19 23:21:19.661 +0530,RESOURCE_PROVISIONING,2017-05-16 17:36:03.090 +0530,Provisioned
ms.azure.arm.Hadoop,MICROSOFT_EA,1,2017-10-12 13:03:46.388 +0530,RESOURCE_PROVISIONING,2017-05-16 17:36:03.090 +0530,Provisioned
ms.azure.arm.HadoopSandbox,MICROSOFT_EA,363,2018-09-04 17:10:21.239 +0530,RESOURCE_PROVISIONING,2017-05-16 17:36:13.771 +0530,Provisioned
ms.azure.arm.K2Sharepoint,MICROSOFT_EA,52,2018-01-05 07:10:21.806 +0530,RESOURCE_PROVISIONING,2018-01-01 12:30:51.138 +0530,Provisioned
ms.azure.arm.K2.WindowsCreateFromVHD,MICROSOFT_EA,57,2017-12-18 09:25:49.526 +0530,RESOURCE_PROVISIONING,2017-12-07 15:59:20.559 +0530,Provisioned
ms.azure.arm.lab.ADDC,MICROSOFT_EA,1,2017-09-20 17:20:56.153 +0530,RESOURCE_PROVISIONING,2017-09-20 16:53:42.853 +0530,Provisioned
ms.azure.arm.lab.Angular6NodeJS10,MICROSOFT_EA,74,2020-07-19 10:58:14.654 +0530,RESOURCE_PROVISIONING,2019-04-02 12:07:34.854 +0530,Provisioned
ms.azure.arm.lab.CentOS,MICROSOFT_EA,11,2018-12-27 07:35:58.923 +0530,RESOURCE_PROVISIONING,2017-11-08 09:28:28.828 +0530,Provisioned
ms.azure.arm.lab.CloudEra.EDH,MICROSOFT_EA,47,2018-01-31 10:54:51.557 +0530,RESOURCE_PROVISIONING,2017-08-18 16:47:31.186 +0530,Provisioned
ms.azure.arm.lab.CloudEra.EDHSetup,MICROSOFT_EA,2,2017-08-22 09:04:36.589 +0530,RESOURCE_PROVISIONING,2017-08-21 17:10:49.340 +0530,Provisioned
ms.azure.arm.lab.Eduramp.DataDomain,MICROSOFT_EA,12,2020-05-14 20:52:20.770 +0530,RESOURCE_PROVISIONING,2019-06-12 10:13:29.695 +0530,Provisioned
ms.azure.arm.lab.Eduramp.Win16.PowerBI.Office16.32bit,MICROSOFT_EA,32,2020-04-23 22:35:25.147 +0530,RESOURCE_PROVISIONING,2020-04-20 10:25:22.006 +0530,Provisioned
ms.azure.arm.lab.Eduramp.Win16.PowerBI.Office16.64bit,MICROSOFT_EA,20,2020-04-19 18:38:17.337 +0530,RESOURCE_PROVISIONING,2020-04-19 17:02:30.074 +0530,Provisioned
ms.azure.arm.lab.EndPointLearning.Win2016.ScalaAkka,MICROSOFT_EA,9,2020-01-07 22:57:26.755 +0530,RESOURCE_PROVISIONING,2020-01-07 11:21:26.831 +0530,Provisioned
ms.azure.arm.lab.Fractal.Ubuntu.Jupyter.CPUML,MICROSOFT_EA,25,2020-03-19 17:19:09.999 +0530,RESOURCE_PROVISIONING,2019-09-18 16:30:06.376 +0530,Provisioned
ms.azure.arm.lab.Fractal.Ubuntu.Jupyter.GPUML,MICROSOFT_EA,183,2020-09-17 21:37:00.231 +0530,RESOURCE_PROVISIONING,2019-09-04 10:45:33.062 +0530,Provisioned
ms.azure.arm.lab.Imarticus.DataSciences,MICROSOFT_EA,32,2019-09-11 12:54:32.209 +0530,RESOURCE_PROVISIONING,2019-03-20 13:33:03.616 +0530,Provisioned
ms.azure.arm.lab.jmeter,MICROSOFT_EA,84,2020-07-20 08:05:11.337 +0530,RESOURCE_PROVISIONING,2019-04-09 17:27:07.040 +0530,Provisioned
ms.azure.arm.lab.Kali.Metasploitable,MICROSOFT_EA,3,2020-07-13 16:17:38.276 +0530,RESOURCE_PROVISIONING,2019-11-12 15:01:55.320 +0530,Provisioned
ms.azure.arm.lab.katalonstudio,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-05-20 18:56:41.113 +0530,Never Requested For Proviosion
ms.azure.arm.lab.matlab,MICROSOFT_EA,282,2019-12-17 16:42:28.209 +0530,RESOURCE_PROVISIONING,2019-03-22 12:01:32.768 +0530,Provisioned
ms.azure.arm.lab.MicroAcadamy.Windows2008,MICROSOFT_EA,97,2017-12-12 11:44:25.117 +0530,RESOURCE_PROVISIONING,2017-12-12 10:32:55.035 +0530,Provisioned
ms.azure.arm.lab.Microstrategy,MICROSOFT_EA,6,2020-02-18 12:33:10.467 +0530,RESOURCE_PROVISIONING,2019-10-01 17:09:15.770 +0530,Provisioned
ms.azure.arm.lab.Mindtree.Assessment.C#,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2018-05-02 15:41:50.963 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Mindtree.Assessment.CSharp,MICROSOFT_EA,1,2018-05-02 16:03:53.407 +0530,RESOURCE_PROVISIONING,2018-05-02 16:00:08.663 +0530,Provisioned
ms.azure.arm.lab.Mindtree.Assessment.CSharp,MICROSOFT_EA,26,2018-05-10 17:07:51.050 +0530,RESOURCE_PROVISIONING,2018-05-02 16:00:08.663 +0530,Provisioned
ms.azure.arm.lab.Mindtree.Win2016.DotNet,MICROSOFT_EA,6,2020-03-04 17:44:50.351 +0530,RESOURCE_PROVISIONING,2020-01-07 13:35:00.956 +0530,Provisioned
ms.azure.arm.lab.Mindtree.Win2016.JavaLab,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2020-01-06 16:21:45.596 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Mindtree.Win2016.MTJavaSuite,MICROSOFT_EA,4,2020-01-07 10:57:53.195 +0530,RESOURCE_PROVISIONING,2020-01-06 16:59:43.660 +0530,Provisioned
ms.azure.arm.lab.Mindtree.Win2016.SDET,MICROSOFT_EA,30,2020-03-04 17:36:04.950 +0530,RESOURCE_PROVISIONING,2020-01-08 13:52:56.637 +0530,Provisioned
ms.azure.arm.lab.MSSqlserver2016,MICROSOFT_EA,3,2020-05-27 16:48:42.242 +0530,RESOURCE_PROVISIONING,2019-03-26 14:59:41.199 +0530,Provisioned
ms.azure.arm.lab.MultipleUbuntuVMs,MICROSOFT_EA,216,2020-09-29 08:59:36.177 +0530,RESOURCE_PROVISIONING,2017-11-02 16:33:24.801 +0530,Provisioned
ms.azure.arm.lab.MultiWin2016VMs,MICROSOFT_EA,6,2020-08-25 18:41:44.850 +0530,RESOURCE_PROVISIONING,2019-09-05 12:20:34.768 +0530,Provisioned
ms.azure.arm.lab.Oracle11g,MICROSOFT_EA,38,2019-10-15 22:35:59.390 +0530,RESOURCE_PROVISIONING,2019-03-11 22:58:19.001 +0530,Provisioned
ms.azure.arm.lab.pool.Ubuntu,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2020-09-14 23:20:50.505 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Rstudio,MICROSOFT_EA,3,2019-04-30 16:56:28.895 +0530,RESOURCE_PROVISIONING,2019-04-30 12:04:18.672 +0530,Provisioned
ms.azure.arm.lab.SpringPeople.BasicPython,MICROSOFT_EA,429,2020-07-06 11:07:44.282 +0530,RESOURCE_PROVISIONING,2019-03-10 15:51:26.912 +0530,Provisioned
ms.azure.arm.lab.SpringPeople.Elasticsearch,MICROSOFT_EA,19,2019-03-24 13:51:54.992 +0530,RESOURCE_PROVISIONING,2019-03-22 14:46:51.678 +0530,Provisioned
ms.azure.arm.lab.SpringPeople.SQLServer2013.VS19,MICROSOFT_EA,23,2020-01-19 18:44:02.048 +0530,RESOURCE_PROVISIONING,2020-01-19 13:08:10.875 +0530,Provisioned
ms.azure.arm.lab.SQLServer2017Express,MICROSOFT_EA,186,2020-09-24 11:42:00.866 +0530,RESOURCE_PROVISIONING,2019-03-25 16:39:09.915 +0530,Provisioned
ms.azure.arm.lab.Stalwart.VS2017.AzureCli,MICROSOFT_EA,22,2019-04-16 11:48:59.678 +0530,RESOURCE_PROVISIONING,2019-04-12 17:49:09.639 +0530,Provisioned
ms.azure.arm.lab.TalentEdge.PCF,MICROSOFT_EA,34,2019-06-10 15:46:05.389 +0530,RESOURCE_PROVISIONING,2019-03-31 08:13:17.603 +0530,Provisioned
ms.azure.arm.lab.TalentEdge.TFS,MICROSOFT_EA,23,2019-04-28 23:52:45.130 +0530,RESOURCE_PROVISIONING,2019-04-26 12:42:30.309 +0530,Provisioned
ms.azure.arm.lab.TM,MICROSOFT_EA,33,2018-03-03 11:44:04.580 +0530,RESOURCE_PROVISIONING,2018-02-01 14:58:58.903 +0530,Provisioned
ms.azure.arm.lab.Transnueron.CentOS7.Desktop,MICROSOFT_EA,36,2020-03-09 17:22:15.342 +0530,RESOURCE_PROVISIONING,2019-12-18 19:10:50.380 +0530,Provisioned
ms.azure.arm.lab.Transnueron.Rstudio,MICROSOFT_EA,70,2020-02-20 19:01:30.218 +0530,RESOURCE_PROVISIONING,2019-12-17 15:21:54.599 +0530,Provisioned
ms.azure.arm.lab.Transnueron.Ubuntu.OpenStack,MICROSOFT_EA,2890,2020-10-01 11:24:08.803 +0530,RESOURCE_PROVISIONING,2019-12-18 23:26:56.845 +0530,Provisioned
ms.azure.arm.lab.Ubuntu,MICROSOFT_EA,330,2020-05-06 16:57:13.715 +0530,RESOURCE_PROVISIONING,2017-08-02 11:34:38.834 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.AnsibleJenkinsMasterSlave,MICROSOFT_EA,52,2019-12-01 19:14:34.102 +0530,RESOURCE_PROVISIONING,2019-11-08 15:58:02.893 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.Desktop,MICROSOFT_EA,5,2020-06-23 13:07:49.377 +0530,RESOURCE_PROVISIONING,2020-01-24 14:40:27.316 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.ExistingVNet,MICROSOFT_EA,17,2018-12-25 18:01:25.759 +0530,RESOURCE_PROVISIONING,2018-12-15 15:17:34.754 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.Jupyter.GPUML,MICROSOFT_EA,25,2020-02-12 17:05:14.403 +0530,RESOURCE_PROVISIONING,2019-08-27 14:35:02.063 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.Jupyter.ML,MICROSOFT_EA,27,2019-10-24 15:36:48.200 +0530,RESOURCE_PROVISIONING,2019-08-05 11:52:33.042 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.Kubernetes.Cluster,MICROSOFT_EA,67,2020-02-04 18:40:11.417 +0530,RESOURCE_PROVISIONING,2019-11-07 17:10:44.798 +0530,Provisioned
ms.azure.arm.lab.Ubuntu.OpenStack,MICROSOFT_EA,3,2020-04-13 11:35:11.478 +0530,RESOURCE_PROVISIONING,2020-03-10 16:03:49.882 +0530,Provisioned
ms.azure.arm.lab.VMJoinDomain,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2017-09-20 16:53:59.149 +0530,Never Requested For Proviosion
ms.azure.arm.lab.VNet,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:18.852 +0530,Never Requested For Proviosion
ms.azure.arm.lab.VS2017SQL2017,MICROSOFT_EA,60,2019-09-19 14:39:46.297 +0530,RESOURCE_PROVISIONING,2019-04-02 12:07:58.818 +0530,Provisioned
ms.azure.arm.lab.VS2017WPSoffice,MICROSOFT_EA,34,2019-05-06 11:00:32.659 +0530,RESOURCE_PROVISIONING,2019-04-09 15:17:01.413 +0530,Provisioned
ms.azure.arm.lab.Win16.MTMicroservices,MICROSOFT_EA,41,2020-05-15 10:45:17.336 +0530,RESOURCE_PROVISIONING,2020-03-12 16:05:30.570 +0530,Provisioned
ms.azure.arm.lab.Win2016.MSProject,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:19.295 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Win2016.Tableau.Git.GithubDesktop,MICROSOFT_EA,8,2019-08-02 10:52:13.049 +0530,RESOURCE_PROVISIONING,2019-07-04 17:12:30.269 +0530,Provisioned
ms.azure.arm.lab.Win2016.TOSCA,MICROSOFT_EA,3,2020-04-02 13:08:15.629 +0530,RESOURCE_PROVISIONING,2020-02-27 14:21:36.298 +0530,Provisioned
ms.azure.arm.lab.Win2016.VS2017.NodeJS.Postman,MICROSOFT_EA,340,2020-07-24 10:04:16.979 +0530,RESOURCE_PROVISIONING,2018-10-29 18:35:20.152 +0530,Provisioned
ms.azure.arm.lab.Win7.Xabia.Tibco,MICROSOFT_EA,12,2020-04-06 20:41:38.623 +0530,RESOURCE_PROVISIONING,2020-04-06 09:51:39.626 +0530,Provisioned
ms.azure.arm.lab.Windows16.MTDevops301,MICROSOFT_EA,5,2020-03-16 18:23:51.502 +0530,RESOURCE_PROVISIONING,2020-03-16 13:26:04.260 +0530,Provisioned
ms.azure.arm.lab.Windows2008,MICROSOFT_EA,65,2017-12-11 09:12:34.575 +0530,RESOURCE_PROVISIONING,2017-12-08 18:27:59.161 +0530,Provisioned
ms.azure.arm.lab.Windows2012.Python,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2018-03-29 12:26:45.702 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Windows2012SQLServer,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2017-11-30 10:55:30.626 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Windows2012.TableauQlik,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:19.339 +0530,Never Requested For Proviosion
ms.azure.arm.lab.Windows2012.VS2015,MICROSOFT_EA,59,2019-09-25 12:51:36.096 +0530,RESOURCE_PROVISIONING,2017-09-15 09:09:23.529 +0530,Provisioned
ms.azure.arm.lab.Windows2016,MICROSOFT_EA,173,2020-07-23 08:15:30.944 +0530,RESOURCE_PROVISIONING,2017-10-26 14:43:12.699 +0530,Provisioned
ms.azure.arm.lab.Windows2016.AnacondaPython,MICROSOFT_EA,170,2020-09-13 10:38:54.064 +0530,RESOURCE_PROVISIONING,2019-06-08 17:41:17.344 +0530,Provisioned
ms.azure.arm.lab.Windows2016.AndroidStudio,MICROSOFT_EA,39,2020-09-30 11:14:07.444 +0530,RESOURCE_PROVISIONING,2019-07-17 18:37:14.959 +0530,Provisioned
ms.azure.arm.lab.Windows2016.ANT,MICROSOFT_EA,41,2019-06-14 21:26:57.324 +0530,RESOURCE_PROVISIONING,2019-06-13 17:40:02.457 +0530,Provisioned
ms.azure.arm.lab.Windows2016.AnypointStudio,MICROSOFT_EA,29,2020-04-29 17:41:07.386 +0530,RESOURCE_PROVISIONING,2019-07-23 12:36:00.959 +0530,Provisioned
ms.azure.arm.lab.Windows2016.Azure301,MICROSOFT_EA,93,2020-09-08 15:56:03.617 +0530,RESOURCE_PROVISIONING,2020-03-16 10:16:42.363 +0530,Provisioned
ms.azure.arm.lab.Windows2016.BlockChain,MICROSOFT_EA,27,2020-05-20 10:08:23.240 +0530,RESOURCE_PROVISIONING,2019-03-14 10:25:04.765 +0530,Provisioned
ms.azure.arm.lab.Windows2016.Hyperv.Kalilinux,MICROSOFT_EA,5,2020-01-31 17:21:52.151 +0530,RESOURCE_PROVISIONING,2019-07-17 12:45:21.338 +0530,Provisioned
ms.azure.arm.lab.Windows2016.JavaEE,MICROSOFT_EA,50,2020-07-18 09:05:58.320 +0530,RESOURCE_PROVISIONING,2019-07-06 15:33:45.954 +0530,Provisioned
ms.azure.arm.lab.Windows2016.Jenkins,MICROSOFT_EA,27,2020-02-21 11:56:10.337 +0530,RESOURCE_PROVISIONING,2019-06-12 12:24:33.037 +0530,Provisioned
ms.azure.arm.lab.Windows2016.Kibana,MICROSOFT_EA,182,2020-08-19 20:13:53.593 +0530,RESOURCE_PROVISIONING,2019-07-26 19:12:02.552 +0530,Provisioned
ms.azure.arm.lab.Windows2016.Labview,MICROSOFT_EA,36,2019-07-18 15:09:43.351 +0530,RESOURCE_PROVISIONING,2019-06-17 11:51:02.139 +0530,Provisioned
ms.azure.arm.lab.Windows2016.LoadRunner,MICROSOFT_EA,22,2020-02-04 18:37:16.874 +0530,RESOURCE_PROVISIONING,2019-10-10 18:12:37.210 +0530,Provisioned
ms.azure.arm.lab.Windows2016.MTAppium,MICROSOFT_EA,18,2020-11-02 12:07:24.568 +0530,RESOURCE_PROVISIONING,2019-03-22 11:32:14.507 +0530,Provisioned
